row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs,valid_key,table_difference,source_error_matches_dirty,source_right_matches_clean,annotation_orientation_fixed
4423,neighborhood,pattern_violation,East Side,Eastside,0,,,True,True,True,True,False
4430,categories,pattern_violation,Restaurants;Hawaiian Restaurants;Barbecue Restaurants,Restaurants;Barbecue Restaurants;Hawaiian Restaurants,0,,,True,True,True,True,False
4440,neighborhood,pattern_violation,East Side,Eastside,0,,,True,True,True,True,False
4447,categories,pattern_violation,Chinese Restaurants;Caterers;Asian Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
4451,categories,pattern_violation,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4452,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4467,categories,pattern_violation,Thai Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Restaurants,0,,,True,True,True,True,False
4474,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4477,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4487,name,pattern_violation,habaneros grill,habanero's grill,0,,,True,True,True,True,False
4493,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4501,neighborhood,pattern_violation,East Side,Eastside,0,,,True,True,True,True,False
4507,categories,pattern_violation,Seafood Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Latin American Restaurants;Mexican Restaurants;Restaurants,Seafood Restaurants;Mexican Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,0,,,True,True,True,True,False
4512,categories,pattern_violation,American Restaurants;Family Style Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,American Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4515,categories,pattern_violation,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4535,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4536,name,pattern_violation,taqueria jalisco,jalisco taqueria,0,,,True,True,True,True,False
4537,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4555,categories,pattern_violation,Restaurants;Seafood Restaurants;Family Style Restaurants;American Restaurants,Restaurants;Seafood Restaurants;American Restaurants;Family Style Restaurants,0,,,True,True,True,True,False
4584,categories,pattern_violation,Asian Restaurants;Family Style Restaurants;Chinese Restaurants;Take Out Restaurants;Restaurants,Asian Restaurants;Chinese Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4624,categories,pattern_violation,Vietnamese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4627,categories,pattern_violation,Chinese Restaurants;Asian Restaurants;Seafood Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Seafood Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4628,neighborhood,pattern_violation,East Side,Eastside,0,,,True,True,True,True,False
4648,categories,pattern_violation,American Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,American Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4657,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4672,categories,pattern_violation,Restaurants;Seafood Restaurants;Family Style Restaurants;American Restaurants,Restaurants;Seafood Restaurants;American Restaurants;Family Style Restaurants,0,,,True,True,True,True,False
4677,categories,pattern_violation,Chinese Restaurants;Japanese Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Japanese Restaurants;Restaurants,0,,,True,True,True,True,False
4678,categories,pattern_violation,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Chinese Restaurants;Family Style Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Chinese Restaurants;Restaurants,0,,,True,True,True,True,False
4687,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4709,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4711,categories,pattern_violation,Restaurants;American Restaurants;Take Out Restaurants;Hamburgers & Hot Dogs;Family Style Restaurants,Restaurants;Take Out Restaurants;American Restaurants;Hamburgers & Hot Dogs;Family Style Restaurants,0,,,True,True,True,True,False
4716,categories,pattern_violation,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4717,categories,pattern_violation,Vietnamese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4768,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4776,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4782,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4803,categories,pattern_violation,Family Style Restaurants;Take Out Restaurants;Italian Restaurants;Mediterranean Restaurants;Restaurants,Family Style Restaurants;Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4804,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;American Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;American Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4817,neighborhood,pattern_violation,East Side,Eastside,0,,,True,True,True,True,False
4818,categories,pattern_violation,Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Restaurants,Italian Restaurants;Take Out Restaurants;Mediterranean Restaurants;Restaurants,0,,,True,True,True,True,False
4819,categories,pattern_violation,Indian Restaurants;Asian Restaurants;Middle Eastern Restaurants;Restaurants,Indian Restaurants;Middle Eastern Restaurants;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
4822,name,pattern_violation,thai restaurant,thai thai restaurant,0,,,True,True,True,True,False
4822,categories,pattern_violation,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4860,name,pattern_violation,hash house a-gogo,hash house a go go,0,,,True,True,True,True,False
4864,categories,pattern_violation,Asian Restaurants;Take Out Restaurants;Chinese Restaurants;Family Style Restaurants;Restaurants,Asian Restaurants;Chinese Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4870,categories,pattern_violation,Restaurants;American Restaurants;Seafood Restaurants;Family Style Restaurants,Restaurants;Seafood Restaurants;American Restaurants;Family Style Restaurants,0,,,True,True,True,True,False
4910,name,pattern_violation,oggi's pizza & brewing co.,oggi's pizza & brewing co,0,,,True,True,True,True,False
4918,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4931,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Asian Restaurants;Chinese Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Chinese Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4946,categories,pattern_violation,Japanese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Japanese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4948,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
4952,categories,pattern_violation,Chinese Restaurants;Caterers;Asian Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
4955,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Caterers;Latin American Restaurants;Family Style Restaurants;Restaurants,Mexican Restaurants;Caterers;Latin American Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
4957,categories,pattern_violation,Coffee Shops;Coffee & Espresso Restaurants;Coffee & Tea;Restaurants,Coffee & Espresso Restaurants;Coffee Shops;Coffee & Tea;Restaurants,0,,,True,True,True,True,False
4969,categories,pattern_violation,Vietnamese Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5007,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5010,categories,pattern_violation,Vietnamese Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5036,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Breakfast Brunch & Lunch Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5050,name,pattern_violation,phohanoi asian cuisine,pho hanoi asian cuisine,0,,,True,True,True,True,False
5111,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5122,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Restaurants,Mexican Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5134,categories,pattern_violation,American Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,American Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5163,name,pattern_violation,giant new york pizza,new york giant pizza,0,,,True,True,True,True,False
5191,categories,pattern_violation,Vietnamese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5207,categories,pattern_violation,Thai Restaurants;Caterers;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,Thai Restaurants;Caterers;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5219,categories,pattern_violation,Cuban Restaurants;Caribbean Restaurants;Caterers;Family Style Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,Cuban Restaurants;Take Out Restaurants;Caterers;Family Style Restaurants;Latin American Restaurants;Caribbean Restaurants;Restaurants,0,,,True,True,True,True,False
5224,name,pattern_violation,bareback grill,bare back grill,0,,,True,True,True,True,False
5235,categories,pattern_violation,Coffee & Tea;Coffee Shops;Coffee & Espresso Restaurants;Restaurants,Coffee Shops;Coffee & Tea;Coffee & Espresso Restaurants;Restaurants,0,,,True,True,True,True,False
5249,categories,pattern_violation,Italian Restaurants;Seafood Restaurants;Mediterranean Restaurants;Restaurants,Italian Restaurants;Mediterranean Restaurants;Seafood Restaurants;Restaurants,0,,,True,True,True,True,False
5258,categories,pattern_violation,Vietnamese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5264,name,pattern_violation,rockin' baja lobster,rockin baja lobster,0,,,True,True,True,True,False
5273,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Seafood Restaurants;Family Style Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Seafood Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5279,categories,pattern_violation,Thai Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Restaurants,0,,,True,True,True,True,False
5286,neighborhood,pattern_violation,Rancho Bernardo;Rancho Bernadino;Northeastern San Diego,Rancho Bernadino;Northeastern San Diego;Rancho Bernardo,0,,,True,True,True,True,False
5295,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5297,categories,pattern_violation,Take Out Restaurants;Hamburgers & Hot Dogs;Restaurants;Family Style Restaurants;American Restaurants,Take Out Restaurants;American Restaurants;Hamburgers & Hot Dogs;Restaurants;Family Style Restaurants,0,,,True,True,True,True,False
5312,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Family Style Restaurants;Restaurants,Chinese Restaurants;Caterers;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5319,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Seafood Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Seafood Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
5323,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
5336,categories,pattern_violation,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5338,name,pattern_violation,sonny bryans smokehouse bbq,sonny bryan's smokehouse bbq,0,,,True,True,True,True,False
5338,neighborhood,pattern_violation,Central Dallas;City Center District;Downtown Dallas,City Center District;Downtown Dallas;Central Dallas,0,,,True,True,True,True,False
5366,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5384,categories,pattern_violation,Take Out Restaurants;Dessert Restaurants;Restaurants;American Restaurants;Family Style Restaurants,Take Out Restaurants;Dessert Restaurants;Family Style Restaurants;Restaurants;American Restaurants,0,,,True,True,True,True,False
5395,categories,pattern_violation,Seafood Restaurants;Take Out Restaurants;Creole & Cajun Restaurants;Family Style Restaurants;Restaurants,Seafood Restaurants;Family Style Restaurants;Take Out Restaurants;Creole & Cajun Restaurants;Restaurants,0,,,True,True,True,True,False
5414,categories,pattern_violation,Italian Restaurants;Take Out Restaurants;Caterers;Mediterranean Restaurants;Family Style Restaurants;Restaurants,Italian Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Mediterranean Restaurants;Restaurants,0,,,True,True,True,True,False
5459,categories,pattern_violation,Restaurants;Buffet Restaurants;American Restaurants;Family Style Restaurants,Restaurants;American Restaurants;Buffet Restaurants;Family Style Restaurants,0,,,True,True,True,True,False
5469,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5473,categories,pattern_violation,Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,Italian Restaurants;Take Out Restaurants;Mediterranean Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
5481,categories,pattern_violation,Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Restaurants,Italian Restaurants;Take Out Restaurants;Mediterranean Restaurants;Restaurants,0,,,True,True,True,True,False
5482,categories,pattern_violation,American Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,American Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5504,neighborhood,pattern_violation,Central Dallas;City Center District;Downtown Dallas,City Center District;Downtown Dallas;Central Dallas,0,,,True,True,True,True,False
5507,categories,pattern_violation,Hamburgers & Hot Dogs;American Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,Hamburgers & Hot Dogs;American Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5510,categories,pattern_violation,Italian Restaurants;Take Out Restaurants;Mediterranean Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,Italian Restaurants;Mediterranean Restaurants;Family Style Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5511,categories,pattern_violation,Mexican Restaurants;Latin American Restaurants;American Restaurants;Take Out Restaurants;Restaurants,Mexican Restaurants;American Restaurants;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5514,neighborhood,pattern_violation,Cochran Heights;Central Dallas,Central Dallas;Cochran Heights,0,,,True,True,True,True,False
5532,name,pattern_violation,allgood cafe,all good cafe,0,,,True,True,True,True,False
5537,categories,pattern_violation,Cuban Restaurants;Latin American Restaurants;Caribbean Restaurants;Restaurants,Cuban Restaurants;Caribbean Restaurants;Latin American Restaurants;Restaurants,0,,,True,True,True,True,False
5542,neighborhood,pattern_violation,Cochran Heights;Central Dallas,Central Dallas;Cochran Heights,0,,,True,True,True,True,False
5549,categories,pattern_violation,Seafood Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,Seafood Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5553,categories,pattern_violation,Thai Restaurants;Seafood Restaurants;Asian Restaurants;Take Out Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,Thai Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Seafood Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5556,name,pattern_violation,sushi kyoto,kyoto sushi,0,,,True,True,True,True,False
5557,name,pattern_violation,dansungsa,dan sung sa,0,,,True,True,True,True,False
5565,name,pattern_violation,breadwinners cafe & bakery,bread winners cafe & bakery,0,,,True,True,True,True,False
5576,name,pattern_violation,breadwinners cafe & bakery,bread winners cafe & bakery,0,,,True,True,True,True,False
5597,categories,pattern_violation,Coffee & Tea;Restaurants;Coffee & Espresso Restaurants;Coffee Shops,Coffee & Espresso Restaurants;Coffee & Tea;Restaurants;Coffee Shops,0,,,True,True,True,True,False
5617,categories,pattern_violation,Thai Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Restaurants,Thai Restaurants;Caterers;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5621,categories,pattern_violation,American Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,American Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5632,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Family Style Restaurants;Restaurants,Thai Restaurants;Caterers;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5636,name,pattern_violation,zen sushi,sushi zen,0,,,True,True,True,True,False
5644,categories,pattern_violation,Vietnamese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Vietnamese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5688,categories,pattern_violation,Chinese Restaurants;Asian Restaurants;Seafood Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Seafood Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5698,categories,pattern_violation,Italian Restaurants;Mediterranean Restaurants;Take Out Restaurants;Restaurants,Italian Restaurants;Take Out Restaurants;Mediterranean Restaurants;Restaurants,0,,,True,True,True,True,False
5705,categories,pattern_violation,Thai Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Thai Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5737,neighborhood,pattern_violation,Central Dallas;City Center District;Downtown Dallas,City Center District;Downtown Dallas;Central Dallas,0,,,True,True,True,True,False
5762,categories,pattern_violation,American Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,American Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5769,streetAddress,pattern_violation,150 S 2nd St,150 S  2nd St,0,,,True,False,True,True,False
5790,categories,pattern_violation,Chicken Restaurants;Take Out Restaurants;Caterers;American Restaurants;Breakfast Brunch & Lunch Restaurants;Restaurants,Chicken Restaurants;Caterers;American Restaurants;Breakfast Brunch & Lunch Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5807,categories,pattern_violation,Pizza;Italian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,Pizza;Italian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
5831,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Latin American Restaurants;Caterers;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,Mexican Restaurants;Take Out Restaurants;Caterers;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Latin American Restaurants;Restaurants,0,,,True,True,True,True,False
5832,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
5875,categories,pattern_violation,Indian Restaurants;Seafood Restaurants;Middle Eastern Restaurants;Asian Restaurants;Restaurants,Indian Restaurants;Asian Restaurants;Seafood Restaurants;Middle Eastern Restaurants;Restaurants,0,,,True,True,True,True,False
5892,categories,pattern_violation,Japanese Restaurants;Take Out Restaurants;Asian Restaurants;Family Style Restaurants;Restaurants,Japanese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5912,name,pattern_violation,clover bakery & cafe,clover bakery &  café,0,,,True,True,True,True,False
5926,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Caterers;Asian Restaurants;Family Style Restaurants;Restaurants,Chinese Restaurants;Caterers;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5927,categories,pattern_violation,Mexican Restaurants;Take Out Restaurants;Caterers;Latin American Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Restaurants,Mexican Restaurants;Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Caterers;Latin American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5951,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Restaurants,0,,,True,True,True,True,False
5952,categories,pattern_violation,Chinese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5954,categories,pattern_violation,Indian Restaurants;Take Out Restaurants;Caterers;Middle Eastern Restaurants;Asian Restaurants;Restaurants,Indian Restaurants;Caterers;Middle Eastern Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
5959,categories,pattern_violation,Chinese Restaurants;Family Style Restaurants;Asian Restaurants;Take Out Restaurants;Caterers;Restaurants,Chinese Restaurants;Asian Restaurants;Family Style Restaurants;Take Out Restaurants;Caterers;Restaurants,0,,,True,True,True,True,False
5963,categories,pattern_violation,Japanese Restaurants;Sushi Bars;Family Style Restaurants;Asian Restaurants;Restaurants,Japanese Restaurants;Asian Restaurants;Sushi Bars;Family Style Restaurants;Restaurants,0,,,True,True,True,True,False
5973,categories,pattern_violation,Japanese Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,Japanese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
5995,categories,pattern_violation,Indian Restaurants;Asian Restaurants;Middle Eastern Restaurants;Restaurants,Indian Restaurants;Middle Eastern Restaurants;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
5997,name,pattern_violation,habana-cuba,habana cuba,0,,,True,True,True,True,False
5998,categories,pattern_violation,Sushi Bars;Japanese Restaurants;Chinese Restaurants;Asian Restaurants;Take Out Restaurants;Restaurants,Sushi Bars;Japanese Restaurants;Asian Restaurants;Chinese Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
6006,name,pattern_violation,malibu grill & bbq,malibu grill & b-b-q,0,,,True,True,True,True,False
6014,streetAddress,pattern_violation,5965 Almaden Expy Ste125,5965 Almaden Expy Ste 125,0,,,True,True,True,True,False
6022,categories,pattern_violation,Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;Take Out Restaurants;American Restaurants;Restaurants,Breakfast Brunch & Lunch Restaurants;Family Style Restaurants;American Restaurants;Take Out Restaurants;Restaurants,0,,,True,True,True,True,False
6026,categories,pattern_violation,Indian Restaurants;Take Out Restaurants;Asian Restaurants;Caterers;Middle Eastern Restaurants;Restaurants,Indian Restaurants;Caterers;Middle Eastern Restaurants;Take Out Restaurants;Asian Restaurants;Restaurants,0,,,True,True,True,True,False
